insitu_leq,gain_s,soundscape,monotonous,annoying,calm,uneventful,vibrant,chaotic,eventful,pleasant,fold_r,participant,masker,fold_m,class,site,site_index,citation,license,comments,gain_46dB,leq_at_gain_46dB,gain_47dB,leq_at_gain_47dB,gain_48dB,leq_at_gain_48dB,gain_49dB,leq_at_gain_49dB,gain_50dB,leq_at_gain_50dB,gain_51dB,leq_at_gain_51dB,gain_52dB,leq_at_gain_52dB,gain_53dB,leq_at_gain_53dB,gain_54dB,leq_at_gain_54dB,gain_55dB,leq_at_gain_55dB,gain_56dB,leq_at_gain_56dB,gain_57dB,leq_at_gain_57dB,gain_58dB,leq_at_gain_58dB,gain_59dB,leq_at_gain_59dB,gain_60dB,leq_at_gain_60dB,gain_61dB,leq_at_gain_61dB,gain_62dB,leq_at_gain_62dB,gain_63dB,leq_at_gain_63dB,gain_64dB,leq_at_gain_64dB,gain_65dB,leq_at_gain_65dB,gain_66dB,leq_at_gain_66dB,gain_67dB,leq_at_gain_67dB,gain_68dB,leq_at_gain_68dB,gain_69dB,leq_at_gain_69dB,gain_70dB,leq_at_gain_70dB,gain_71dB,leq_at_gain_71dB,gain_72dB,leq_at_gain_72dB,gain_73dB,leq_at_gain_73dB,gain_74dB,leq_at_gain_74dB,gain_75dB,leq_at_gain_75dB,gain_76dB,leq_at_gain_76dB,gain_77dB,leq_at_gain_77dB,gain_78dB,leq_at_gain_78dB,gain_79dB,leq_at_gain_79dB,gain_80dB,leq_at_gain_80dB,gain_81dB,leq_at_gain_81dB,gain_82dB,leq_at_gain_82dB,gain_83dB,leq_at_gain_83dB,Savg_m,Smax_m,Sargmax_m,S05_m,S10_m,S20_m,S30_m,S40_m,S50_m,S60_m,S70_m,S80_m,S90_m,S95_m,Navg_m,Nrmc_m,Nmax_m,Nargmax_m,N05_m,N10_m,N20_m,N30_m,N40_m,N50_m,N60_m,N70_m,N80_m,N90_m,N95_m,Favg_m,Fmax_m,Fargmax_m,F05_m,F10_m,F20_m,F30_m,F40_m,F50_m,F60_m,F70_m,F80_m,F90_m,F95_m,LAavg_m,LAmin_m,LAargmin_m,LAmax_m,LAargmax_m,LA05_m,LA10_m,LA20_m,LA30_m,LA40_m,LA50_m,LA60_m,LA70_m,LA80_m,LA90_m,LA95_m,LCavg_m,LCmin_m,LCargmin_m,LCmax_m,LCargmax_m,LC05_m,LC10_m,LC20_m,LC30_m,LC40_m,LC50_m,LC60_m,LC70_m,LC80_m,LC90_m,LC95_m,Ravg_m,Rmax_m,Rargmax_m,R05_m,R10_m,R20_m,R30_m,R40_m,R50_m,R60_m,R70_m,R80_m,R90_m,R95_m,Tgavg_m,Tavg_m,Tmax_m,Targmax_m,T05_m,T10_m,T20_m,T30_m,T40_m,T50_m,T60_m,T70_m,T80_m,T90_m,T95_m,M00005_0_m,M00006_3_m,M00008_0_m,M00010_0_m,M00012_5_m,M00016_0_m,M00020_0_m,M00025_0_m,M00031_5_m,M00040_0_m,M00050_0_m,M00063_0_m,M00080_0_m,M00100_0_m,M00125_0_m,M00160_0_m,M00200_0_m,M00250_0_m,M00315_0_m,M00400_0_m,M00500_0_m,M00630_0_m,M00800_0_m,M01000_0_m,M01250_0_m,M01600_0_m,M02000_0_m,M02500_0_m,M03150_0_m,M04000_0_m,M05000_0_m,M06300_0_m,M08000_0_m,M10000_0_m,M12500_0_m,M16000_0_m,M20000_0_m,smr,stimulus_index
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00011.wav,3,bird,Xeno-Canto,137556,"Martin St-Michel, XC137556. Accessible at www.xeno-canto.org/137556.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Purple Finch,0.011248822,46.0,0.013715,47.077586,0.015931,48.061007,0.018379,49.022614,0.021221,50.067517,0.024137,51.048,0.02738,52.034487,0.030958,53.022773,0.034978,54.018154,0.039471,55.009906,0.044922,56.089363,0.050399,57.059324,0.056542,58.036465,0.063436,59.020026,0.071169,60.007215,0.079846,60.997603,0.089581,61.988697,0.100492,62.982612,0.112746,63.976819,0.126492,64.974098,0.141915,65.971792,0.159214,66.969453,0.178619,67.967986,0.200396,68.967148,0.224825,69.965391,0.252241,70.964657,0.28301,71.96418,0.31752,72.96358,0.356244,73.963361,0.399684,74.963253,0.448444,75.963047,0.503142,76.962883,0.56453,77.962785,0.633399,78.96302,0.710715,79.963347,0.797438,80.963232,0.894756,81.963976,1.00397,82.964433,1.62,3.66,6.42,2.76,2.63,2.49,2.29,2.15,2.02,1.69,0.888,0.397,0.17,0.0846,1.36,3.327022117,10.4,14.0,6.04,5.02,3.41,0.731,0.293,0.165,0.127,0.105,0.0904,0.0804,0.0752,0.0597,0.192,3.37,0.178,0.159,0.124,0.0879,0.0598,0.0354,0.019,0.0104,0.00396,0.00192,0.000972,54.31,15.9,22.2,65.62,14.0,62.17,60.02,56.32,44.75,30.13,22.57,18.15,17.39,16.77,16.4,16.22,52.58,14.49,22.2,63.87,14.0,60.45,58.33,54.58,43.05,28.42,20.91,16.6,15.87,15.32,14.99,14.82,0.0122,0.0732,1.3,0.0442,0.0367,0.0259,0.00673,0.00542,0.00485,0.00449,0.00416,0.00386,0.00349,0.00323,0.38,0.258,1.92,8.8,0.97,0.741,0.509,0.337,0.19,0.0987,0.0373,0.0171,0.00976,0.0047,0.00289,-70.2,-68.85,-70.72,-100.24,-93.21,-86.48,-78.87,-72.7,-66.07,-60.48,-55.65,-50.17,-45.62,-41.54,-37.57,-33.44,-30.42,-27.1,-24.01,-21.08,-11.03,-7.88,-2.38,2.52,1.87,6.93,24.49,44.23,51.59,49.84,38.13,17.03,9.48,6.29,5.74,0.7,0.14,-6,11
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00012.wav,3,bird,Xeno-Canto,140239,"Paul Driver, XC140239. Accessible at www.xeno-canto.org/140239.",Creative Commons Attribution-NonCommercial-ShareAlike 3.0,Bahama Mockingbird,0.001818,46.05535,0.002146,47.018239,0.002542,48.095357,0.002887,49.000304,0.003306,49.973208,0.003812,51.052352,0.004321,52.029514,0.004892,53.028582,0.005524,54.019251,0.006232,55.016346,0.007095,56.093659,0.00796,57.070178,0.008931,58.046683,0.010021,59.032937,0.011244,60.020713,0.012616,61.010614,0.014155,62.004803,0.015883,63.000985,0.017821,63.997287,0.019995,64.99533,0.022435,65.99259,0.025172,66.992015,0.028244,67.991341,0.03169,68.992113,0.035557,69.992413,0.039896,70.992847,0.044764,71.992793,0.050225,72.99347,0.056354,73.993906,0.06323,74.994557,0.070945,75.994968,0.079602,76.995505,0.089315,77.996169,0.100213,78.996418,0.112441,79.996523,0.126161,80.997203,0.141555,81.997151,0.158827,82.997852,1.71,4.44,7.04,3.75,3.47,2.86,2.23,2.01,1.86,1.72,1.35,4.31e-13,0.0,0.0,1.69,2.862915834,7.61,8.01,5.22,4.24,2.94,2.32,1.81,1.36,0.906,0.255,1.87e-05,9e-15,0.0,0.537,1.12,13.6,1.04,1.01,0.945,0.814,0.749,0.631,0.533,0.124,0.0181,0.00533,0.00192,53.44,5.57,0.0058,64.13,8.09,59.16,57.8,55.62,53.74,52.17,50.6,48.26,27.26,7.09,5.99,5.95,51.8,4.13,0.0058,62.51,8.09,57.51,56.16,53.98,52.09,50.53,48.97,46.63,26.36,5.74,4.36,4.32,0.0143,0.132,18.7,0.0369,0.0285,0.0215,0.0173,0.0142,0.0115,0.00872,0.00596,0.00383,0.00301,0.00254,0.296,0.206,1.9,8.14,0.661,0.493,0.362,0.263,0.181,0.112,0.0567,0.0181,0.000648,0.000191,6.81e-05,-70.14,-68.8,-70.67,-100.04,-92.03,-85.08,-76.19,-71.21,-65.93,-60.9,-55.74,-50.01,-45.75,-41.45,-37.38,-33.56,-30.66,-27.1,-23.99,-21.2,-11.72,-7.45,0.3,8.8,18.22,34.43,41.1,49.37,49.26,41.38,42.24,36.52,16.08,22.25,19.93,0.06,-4.09,3,12
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00013.wav,1,bird,Xeno-Canto,184374,"Paul Driver, XC184374. Accessible at www.xeno-canto.org/184374.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Bay-breasted Warbler,0.024756,46.089293,0.029253,47.046007,0.034403,48.065255,0.039448,48.974376,0.045322,49.987415,0.052354,51.063583,0.059431,52.045132,0.067227,53.027479,0.076026,54.020705,0.085788,55.016211,0.096707,56.012464,0.110099,57.095365,0.123533,58.071166,0.138606,59.051616,0.155519,60.034556,0.174495,61.022362,0.195786,62.014314,0.219676,63.00691,0.24648,64.001742,0.276556,64.997376,0.3103,65.994683,0.348163,66.992859,0.390645,67.992396,0.438311,68.991252,0.491793,69.991234,0.551801,70.991476,0.619131,71.991407,0.694676,72.991811,0.779439,73.991774,0.874545,74.992475,0.981256,75.993576,1.100988,76.994173,1.235328,77.995315,1.386061,78.995967,1.555186,79.996377,1.744948,80.997383,1.957863,81.9986,2.196759,82.999789,3.82,6.27,15.3,5.74,5.49,5.08,4.63,3.93,3.66,3.33,3.04,2.86,2.55,2.18,1.59,3.698931065,12.1,20.2,7.04,5.37,1.72,1.07,0.845,0.693,0.578,0.46,0.34,0.235,0.179,0.0184,0.0405,8.68,0.0362,0.0333,0.0282,0.0242,0.022,0.0186,0.0147,0.0111,0.00815,0.00426,0.00307,60.09,8.97,0.0058,73.46,20.2,68.67,65.16,56.12,42.47,37.19,32.78,30.27,27.93,26.08,23.53,21.23,58.2,7.4,0.0058,71.57,20.2,66.77,63.27,54.23,40.58,35.31,30.93,28.46,26.16,24.29,21.73,19.45,0.00678,0.0359,24.2,0.0195,0.0159,0.00898,0.00604,0.00499,0.00443,0.00399,0.00361,0.00319,0.00273,0.00243,0.269,0.252,1.67,1.3,1.03,0.791,0.325,0.216,0.167,0.129,0.0996,0.076,0.0555,0.0304,0.0162,-70.17,-68.83,-70.7,-99.73,-93.02,-86.36,-79.06,-72.62,-65.89,-60.08,-55.35,-50.0,-45.38,-41.48,-37.32,-33.46,-30.33,-26.91,-23.71,-21.02,-12.21,-11.48,-8.91,-9.07,-8.51,1.3,10.83,14.34,14.95,18.17,33.73,58.21,55.54,21.96,11.38,9.48,6.8,0,13
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00014.wav,1,bird,Xeno-Canto,185560,"Richard E. Webster, XC185560. Accessible at www.xeno-canto.org/185560.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Chestnut-collared Longspur,0.009245,46.029476,0.011014,47.057952,0.012814,48.005521,0.014806,48.988311,0.017106,50.064947,0.019444,51.027256,0.022067,52.004839,0.024992,52.997792,0.028223,53.985271,0.031838,54.976546,0.035871,55.965965,0.040404,56.967306,0.04546,57.964338,0.051103,58.96002,0.057997,60.043115,0.065073,61.02866,0.073014,62.018402,0.081923,63.010749,0.091919,64.004844,0.103135,65.000301,0.115719,65.997525,0.129839,66.995367,0.145681,67.994553,0.163457,68.994697,0.183402,69.994987,0.20578,70.996574,0.230889,71.997878,0.259062,72.998819,0.290673,74.000577,0.32614,75.002711,0.365935,76.00504,0.410586,77.006876,0.460685,78.008866,0.516897,79.010984,0.579968,80.013183,0.650735,81.015613,0.730136,82.01824,0.819227,83.020785,2.2,6.41,27.0,4.34,3.9,3.46,2.91,2.54,2.27,1.91,1.49,0.818,0.254,0.0388,1.67,3.949058874,17.2,29.2,6.2,4.6,3.02,1.97,1.17,0.566,0.309,0.177,0.12,0.0859,0.0688,0.106,0.424,12.0,0.348,0.258,0.165,0.134,0.0981,0.0739,0.055,0.0385,0.0263,0.0118,0.0042,61.06,14.69,24.7,75.94,29.0,68.6,61.88,57.92,52.53,45.88,41.05,31.78,26.76,22.75,17.9,15.96,59.22,13.17,24.7,74.09,29.0,66.75,60.05,56.14,50.72,44.08,39.25,29.99,25.12,21.14,16.44,14.41,0.0464,0.419,29.0,0.228,0.146,0.0596,0.0326,0.0194,0.0109,0.00677,0.00534,0.00464,0.00394,0.00359,0.425,0.348,2.29,29.8,1.29,1.06,0.681,0.392,0.218,0.15,0.1,0.0549,0.0215,0.0058,0.00196,-70.1,-68.75,-70.62,-99.12,-92.67,-86.09,-79.03,-72.7,-66.11,-60.69,-55.76,-50.3,-45.47,-41.67,-37.47,-33.2,-30.39,-27.21,-24.05,-21.0,-18.7,-9.17,2.05,5.94,11.04,18.73,21.5,31.55,47.24,48.38,59.11,54.97,40.54,14.82,0.93,0.78,0.4,0,14
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00015.wav,5,bird,Xeno-Canto,203258,"Ross Gallardy, XC203258. Accessible at www.xeno-canto.org/203258.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Zebra Dove,0.017214,46.03724,0.020497,46.989985,0.02428,48.051199,0.028235,49.064581,0.029442,50.001918,0.036841,50.996978,0.037871,51.905697,0.043859,53.072052,0.049222,54.004095,0.055031,54.928523,0.063007,56.033143,0.070757,56.995652,0.079408,57.966209,0.090529,59.079489,0.101021,60.053993,0.113957,61.050414,0.127756,62.041106,0.143295,63.030285,0.160724,64.022433,0.17964,65.015445,0.202288,66.01423,0.226971,67.011917,0.2547,68.009649,0.285942,69.007901,0.319451,70.004737,0.360145,71.00543,0.404219,72.004274,0.45396,73.002788,0.50931,74.002263,0.56809,75.0017,0.641403,76.002024,0.716244,76.976977,0.805425,78.002007,0.903458,79.001326,1.0,79.911638,1.137601,81.000958,1.276792,82.000495,1.561167,83.001334,1.25,2.8,21.1,1.87,1.61,1.39,1.28,1.21,1.16,1.13,1.1,1.08,1.03,0.965,2.69,5.001178343,13.6,9.7,8.82,7.62,5.88,3.53,1.78,0.945,0.605,0.504,0.447,0.39,0.359,0.0977,0.244,15.3,0.203,0.187,0.155,0.13,0.111,0.0963,0.0763,0.0525,0.0337,0.0204,0.00952,63.56,7.19,0.029,73.75,9.7,70.64,69.23,66.38,62.46,56.48,49.41,40.69,33.36,28.1,25.33,24.47,63.74,5.73,0.029,74.22,9.7,70.68,69.35,66.7,62.97,56.79,49.52,40.23,32.82,28.35,25.8,25.06,0.0512,0.641,13.6,0.167,0.118,0.0653,0.0382,0.0216,0.0174,0.0153,0.0136,0.012,0.0102,0.00922,0.424,0.344,1.74,5.3,1.18,0.94,0.669,0.471,0.317,0.167,0.0764,0.0381,0.0207,0.011,0.00643,-70.01,-68.66,-70.53,-99.9,-93.48,-86.92,-78.67,-72.32,-66.09,-60.07,-55.56,-50.27,-44.38,-39.51,-35.25,-31.75,-27.59,-24.25,-21.95,-20.29,19.52,39.87,56.76,62.01,51.89,30.97,33.02,26.79,34.49,35.49,23.75,18.87,14.85,7.64,3.56,0.93,2.74,3,15
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00016.wav,5,bird,Xeno-Canto,242969,"Niels Krabbe, XC242969. Accessible at www.xeno-canto.org/242969.",Creative Commons Attribution-ShareAlike 4.0,Fawn-breasted Tanager,0.005117,46.043472,0.00605,47.012915,0.007002,47.934053,0.008159,48.941109,0.009374,49.939832,0.010707,50.932482,0.012208,51.987272,0.013884,53.029527,0.015524,53.967856,0.017346,54.912797,0.019684,56.006301,0.022029,56.973163,0.025036,57.928631,0.028154,58.931919,0.031653,59.93188,0.035556,60.930045,0.040114,62.096324,0.045008,63.090055,0.0505,64.081701,0.056662,65.072296,0.063576,66.06626,0.071333,67.06097,0.080037,68.055312,0.089803,69.050301,0.100761,70.045234,0.113055,71.041355,0.12685,72.03747,0.142328,73.032751,0.159695,74.029466,0.179181,75.026491,0.201044,76.022503,0.225575,77.019476,0.2531,78.01751,0.283982,79.014667,0.318634,80.012111,0.357513,81.009791,0.401136,82.007376,0.450082,83.004032,1.74,6.15,2.92,5.78,5.59,4.95,1.62,0.743,0.425,0.263,0.151,0.0762,0.0204,0.00354,1.41,3.654897352,10.7,3.89,6.95,5.79,3.18,0.285,0.12,0.0988,0.0876,0.0797,0.0734,0.0655,0.0597,0.0555,0.296,4.87,0.185,0.16,0.12,0.0768,0.0392,0.0145,0.00876,0.00544,0.00295,0.00102,0.000672,59.02,11.56,0.0116,70.16,3.89,66.74,64.74,61.18,52.35,33.61,21.37,18.17,17.21,16.78,16.47,16.22,57.13,10.63,0.0116,68.28,3.89,64.85,62.86,59.29,50.46,31.77,20.32,17.03,16.13,15.72,15.44,15.18,0.00878,0.0302,9.64,0.0169,0.0141,0.0108,0.00929,0.00832,0.00763,0.00706,0.00649,0.00591,0.00517,0.00474,0.579,0.283,2.03,3.55,1.37,1.04,0.704,0.155,0.0528,0.0176,0.00823,0.00485,0.00318,0.00181,0.00115,-70.05,-68.7,-70.57,-100.06,-93.15,-86.44,-79.16,-72.59,-66.08,-60.71,-55.54,-50.2,-45.75,-41.57,-37.48,-33.34,-30.39,-27.13,-23.79,-21.04,-18.69,-16.14,-13.87,7.02,12.15,15.64,8.13,10.31,13.77,15.61,14.84,58.01,52.52,2.64,-3.03,-2.02,-1.57,3,16
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00017.wav,5,bird,Xeno-Canto,255139,"Manuel Grosselet, XC255139. Accessible at www.xeno-canto.org/255139.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Gray-crowned Yellowthroat,0.004266,46.062065,0.005035,47.025203,0.005964,48.099778,0.006773,48.993442,0.007751,49.969497,0.008941,51.054,0.010144,52.044555,0.011468,53.025895,0.01295,54.017712,0.014607,55.014895,0.016454,56.009003,0.018676,57.073358,0.020955,58.054544,0.023512,59.035559,0.026381,60.022257,0.0296,61.01432,0.033211,62.006379,0.037264,63.003896,0.04181,63.999734,0.046912,64.997194,0.052636,65.995413,0.059059,66.995792,0.066265,67.994461,0.074351,68.994864,0.083423,69.995035,0.093602,70.995896,0.105023,71.995559,0.117838,72.9957,0.132216,73.996471,0.148349,74.995944,0.16645,75.997033,0.18676,76.99758,0.209549,77.997482,0.235117,78.997353,0.263806,79.998116,0.295995,80.998582,0.332112,81.998575,0.372636,82.999341,1.41,3.64,19.3,2.98,2.77,2.51,2.27,2.1,1.84,0.871,0.181,0.00282,5.74e-07,3.03e-10,1.52,3.280714802,10.5,18.4,6.03,4.58,3.16,2.01,1.12,0.33,0.129,0.0654,0.0319,0.0164,0.0127,0.179,0.527,19.1,0.43,0.377,0.329,0.271,0.213,0.184,0.0978,0.0532,0.0194,0.00751,0.00563,54.85,5.83,0.0116,66.86,18.3,62.28,60.54,55.44,52.44,48.88,39.79,25.36,18.59,14.62,11.2,10.73,53.11,4.39,0.0058,65.1,18.3,60.52,58.82,53.67,50.7,47.12,38.04,23.59,16.88,13.05,9.94,9.59,0.0135,0.0774,19.6,0.0409,0.0327,0.0238,0.0172,0.0107,0.006,0.00505,0.0043,0.00374,0.00326,0.00296,0.311,0.236,1.6,19.9,0.926,0.748,0.456,0.277,0.143,0.0839,0.0549,0.0316,0.0125,0.00152,0.0,-70.15,-68.8,-70.67,-98.63,-92.44,-85.94,-78.31,-71.88,-66.11,-60.43,-55.72,-49.86,-45.77,-41.16,-37.39,-33.13,-30.21,-27.0,-23.5,-20.64,-18.55,-4.92,-3.66,-7.1,-5.19,-3.56,21.57,41.43,51.86,50.34,43.5,23.13,6.83,0.86,5.04,-2.15,-5.1,0,17
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00018.wav,2,bird,Xeno-Canto,301810,"Greg Irving, XC301810. Accessible at www.xeno-canto.org/301810.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Olive-backed Sunbird,0.007702,46.034561,0.009178,47.074749,0.010675,48.016918,0.012322,48.990952,0.014228,50.056365,0.016128,51.001537,0.018378,52.012242,0.020781,52.986291,0.023492,53.98445,0.026504,54.976986,0.029859,55.97004,0.033622,56.96759,0.037838,57.967186,0.042533,58.963793,0.048074,60.011287,0.05394,60.999962,0.060522,61.991347,0.067907,62.983126,0.076192,63.976335,0.085489,64.972551,0.095921,65.968182,0.107625,66.9673,0.120757,67.967079,0.135491,68.96811,0.152024,69.984536,0.170574,70.967859,0.191387,71.96973,0.214739,72.971456,0.240942,73.972934,0.270341,74.974719,0.303328,75.976442,0.340339,76.978821,0.381867,77.980483,0.428461,78.982343,0.480742,80.017464,0.539401,80.98647,0.605218,81.988756,0.679066,82.991232,2.51,5.31,0.47,4.53,4.2,3.93,3.73,3.32,2.93,1.95,1.45,0.894,0.271,0.0548,2.43,5.492269953,14.8,22.2,10.3,8.58,6.19,1.99,0.585,0.373,0.229,0.151,0.115,0.09,0.0762,0.173,0.852,6.47,0.6,0.466,0.293,0.235,0.166,0.11,0.0381,0.0159,0.0096,0.00469,0.00343,62.04,6.06,0.0116,72.88,22.2,69.1,67.79,65.65,60.02,46.43,32.72,27.44,24.33,20.72,17.92,16.98,60.2,4.67,0.0871,71.03,22.2,67.25,65.95,63.8,58.17,44.59,31.38,25.91,22.55,19.06,16.34,15.43,0.00791,0.0301,11.7,0.0181,0.0153,0.012,0.00951,0.00684,0.00571,0.00512,0.00461,0.00415,0.00364,0.00331,0.286,0.199,1.22,20.6,0.686,0.545,0.386,0.261,0.173,0.101,0.0517,0.0179,0.00588,0.00199,0.000866,-70.05,-68.71,-70.58,-100.45,-93.5,-86.79,-79.09,-72.7,-66.53,-60.79,-55.87,-50.26,-45.8,-41.65,-37.64,-33.38,-30.53,-27.08,-23.73,-20.94,-18.69,-16.16,-13.95,0.84,15.92,15.23,12.65,16.61,42.92,53.42,59.55,56.47,39.65,20.83,8.42,1.58,-1.23,3,18
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00019.wav,1,bird,Xeno-Canto,311306,"Peter Boesman, XC311306. Accessible at www.xeno-canto.org/311306.",Creative Commons Attribution-NonCommercial-NoDerivs 4.0,White-throated Kingfisher. Permission to include this modified recording in the dataset given by original copyright holder; please contact him for permission if you wish to distribute a modified version of this track.,0.002987,45.910798,0.003612,46.982919,0.004206,47.935895,0.004892,48.960084,0.005199,50.023648,0.006372,50.908894,0.006762,52.077378,0.007587,52.998606,0.008524,53.932583,0.009706,54.993264,0.010905,55.974773,0.012424,57.079276,0.013932,58.052781,0.015626,59.034748,0.017533,60.018025,0.019662,61.014724,0.022038,62.007089,0.024722,63.00209,0.027744,63.997417,0.031175,64.993217,0.034947,65.993054,0.039235,66.992495,0.044047,67.99188,0.049446,68.992042,0.055433,69.991127,0.062266,70.992434,0.069866,71.992827,0.078402,72.993755,0.087966,73.993826,0.098569,74.994614,0.110739,75.994913,0.124968,77.060819,0.13917,77.996208,0.156177,78.996519,0.175258,79.996446,0.196749,80.997339,0.220902,81.997675,0.270769,82.998393,1.43,3.36,15.8,2.33,2.27,2.1,1.98,1.92,1.87,1.6,0.873,0.366,0.0486,3.78e-07,1.15,2.635018485,8.1,7.77,4.82,4.01,2.45,0.955,0.475,0.234,0.145,0.108,0.0841,0.0652,0.0473,0.113,0.262,9.07,0.232,0.212,0.174,0.149,0.139,0.125,0.107,0.0628,0.0345,0.00847,0.00288,52.4,5.59,0.0116,62.91,7.84,59.66,58.21,54.83,50.47,45.57,40.61,35.56,29.85,21.38,14.69,12.85,50.76,4.14,0.0058,61.26,7.84,58.01,56.57,53.2,48.83,43.96,38.98,33.93,28.22,19.75,13.01,11.19,0.00946,0.0782,24.0,0.0284,0.0241,0.0151,0.0093,0.00674,0.00487,0.0038,0.00303,0.00264,0.00234,0.00217,0.329,0.237,1.35,24.7,0.874,0.748,0.473,0.322,0.156,0.0793,0.0332,0.0208,0.0136,0.0078,0.00397,-70.01,-68.67,-70.54,-100.21,-93.33,-86.63,-79.07,-72.93,-66.54,-60.76,-55.25,-50.45,-45.48,-41.52,-37.57,-33.4,-30.35,-27.23,-23.75,-20.98,-16.36,-10.69,-13.27,-11.55,-9.79,-1.97,25.72,48.5,49.76,18.21,18.2,26.15,8.25,6.82,-5.15,-5.49,-5.81,6,19
65,1,of2.wav,1,1,1,1,1,1,1,1,1,00001,bird_00020.wav,2,bird,Xeno-Canto,332810,"Greg Irving, XC332810. Accessible at www.xeno-canto.org/332810.",Creative Commons Attribution-NonCommercial-ShareAlike 4.0,Crimson Sunbird,0.009307,46.048712,0.011105,47.065914,0.012918,48.027128,0.014911,49.00951,0.017229,50.068063,0.019587,51.031649,0.022195,51.999319,0.025153,53.005918,0.028389,53.986134,0.032024,54.978641,0.036089,55.976371,0.040631,56.975318,0.045703,57.967708,0.051385,58.972617,0.058284,60.046753,0.065395,61.040039,0.073375,62.031866,0.082328,63.025848,0.092373,64.016734,0.103644,65.015385,0.116291,66.008013,0.130481,67.009649,0.146402,68.006885,0.164265,69.013451,0.184309,70.004612,0.206798,71.013505,0.232031,72.012613,0.260343,73.013669,0.29211,74.01635,0.327752,75.016358,0.367744,76.02225,0.412616,77.021171,0.462963,78.020447,0.519453,79.022224,0.582836,80.018956,0.653952,81.025775,0.733746,82.027509,0.823277,83.029025,3.48,5.21,18.5,3.89,3.77,3.7,3.66,3.62,3.58,3.51,3.41,3.25,3.0,2.61,5.63,6.765796121,14.6,24.3,9.83,8.97,7.95,7.21,6.67,6.15,5.54,4.17,2.52,1.39,0.879,0.0699,0.132,25.7,0.12,0.115,0.0936,0.0791,0.0697,0.0672,0.0632,0.0578,0.0495,0.0352,0.0259,64.1,22.22,0.255,72.01,28.5,68.28,67.05,66.17,65.57,64.94,63.82,61.53,58.67,54.33,46.9,42.58,62.26,20.71,0.255,70.16,28.5,66.44,65.2,64.32,63.72,63.09,61.97,59.69,56.84,52.48,45.09,40.84,0.0136,0.0477,9.02,0.0236,0.021,0.0181,0.0161,0.0146,0.0133,0.0116,0.00999,0.00827,0.00642,0.00517,0.761,0.748,2.09,27.1,1.51,1.36,1.17,1.03,0.894,0.742,0.588,0.43,0.267,0.131,0.0684,-69.9,-68.55,-70.42,-100.62,-93.64,-86.92,-79.42,-72.71,-66.12,-60.49,-55.55,-50.42,-45.6,-41.31,-37.58,-33.45,-30.38,-27.12,-23.95,-21.06,-9.79,-3.85,-0.74,3.36,10.59,26.58,31.25,35.19,42.69,52.7,63.37,52.68,41.24,30.09,11.44,11.53,0.19,0,20
